contig,start,end,coverage
chr4,160100001,160200000,2.966902383692776
chr4,160200001,160300000,13.200690975646722
chr4,160300001,160400000,8.75018633599026
chr4,160400001,160500000,10.212052982813397
chr4,160500001,160600000,36.572852267677504
chr4,160600001,160700000,2.737126699281241
chr4,160700001,160800000,18.743825440944704
chr4,160800001,160900000,11.9894193034284
chr4,160900001,161000000,0.0
chr4,161000001,161100000,17.32607136831022
chr4,161100001,161200000,0.0
chr4,161200001,161300000,0.0
chr4,161300001,161400000,5.235094375612743
chr4,161400001,161500000,15.362028423814973
chr4,161500001,161600000,5.05838460600265
chr4,161600001,161700000,1.4177150630518327
chr4,161700001,161800000,1.7365204790075703
chr4,161800001,161900000,4.356974446679023
chr4,161900001,162000000,1.6494519509137984
chr4,162000001,162100000,0.0
chr4,162100001,162200000,15.339276626321489
chr4,162200001,162300000,22.491635336074864
chr4,162300001,162400000,0.0
chr4,162400001,162500000,13.40147573184267
chr4,162500001,162600000,9.489939045846763
chr4,162600001,162700000,11.149393530423334
chr4,162700001,162800000,15.777200021311522
chr4,162800001,162900000,11.010280994934014
chr4,162900001,163000000,10.235588122071668
chr4,163000001,163100000,26.864806148182048
chr4,163100001,163200000,7.573588936956608
chr4,163200001,163300000,8.711835201211636
chr4,163300001,163400000,0.0
chr4,163400001,163500000,4.083985041988219
chr4,163500001,163600000,10.311533514015828
chr4,163600001,163700000,10.155733860629354
chr4,163700001,163800000,29.675662247553518
chr4,163800001,163900000,20.41705086199146
chr4,163900001,164000000,8.585874460806885
chr4,164000001,164100000,11.213800495311904
chr4,164100001,164200000,10.375204260818196
chr4,164200001,164300000,7.780452807498651
chr4,164300001,164400000,13.268575768446453
chr4,164400001,164500000,8.198871769991435
chr4,164500001,164600000,15.620870947960832
chr4,164600001,164700000,4.185812158248801
chr4,164700001,164800000,16.22702736596446
chr4,164800001,164900000,23.19326724309615
chr4,164900001,165000000,2.0090473384875827
chr4,165000001,165100000,3.817627951182313
chr4,165100001,165200000,13.473916653749388
chr4,165200001,165300000,5.510399232193445
chr4,165300001,165400000,4.550286166558069
chr4,165400001,165500000,16.297473602648733
chr4,165500001,165600000,8.369640627364841
chr4,165600001,165700000,9.854049017205735
chr4,165700001,165800000,12.53457019902818
chr4,165800001,165900000,4.403389979048238
chr4,165900001,166000000,16.343703356252515
chr4,166000001,166100000,7.598962712776243
chr4,166100001,166200000,6.847319485861148
chr4,166200001,166300000,7.495061746333285
chr4,166300001,166400000,23.003343430781854
chr4,166400001,166500000,1.8091023137905735
chr4,166500001,166600000,14.191535925323894
chr4,166600001,166700000,12.293455006818757
chr4,166700001,166800000,2.065256616325199
chr4,166800001,166900000,3.3561312646020625
chr4,166900001,167000000,12.27634154843082
chr4,167000001,167100000,8.351533599936234
chr4,167100001,167200000,13.803634557361676
chr4,167200001,167300000,6.912717764180627
chr4,167300001,167400000,5.715818218801996
chr4,167500001,167600000,12.061090253479579
chr4,167600001,167700000,10.171394858209656
chr4,167700001,167800000,0.0
chr4,167800001,167900000,25.1618192966569
chr4,167900001,168000000,11.44963955215514
chr4,168000001,168100000,21.54494083987658
chr4,168100001,168200000,1.6973587747216563
chr4,168200001,168300000,4.033714229906947
chr4,168300001,168400000,6.6692648666273335
chr4,168400001,168500000,2.013434612169073
chr4,168500001,168600000,24.671089648218654
chr4,168600001,168700000,5.4769880664442825
chr4,168700001,168800000,13.996483149554573
chr4,168800001,168900000,3.7748762558237527
chr4,168900001,169000000,14.269082515796262
chr4,169000001,169100000,14.397882380971817
chr4,169100001,169200000,16.620410013203823
chr4,169200001,169300000,3.147430394433252
chr4,169300001,169400000,1.9368425887829013
chr4,169400001,169500000,0.0
chr4,169500001,169600000,9.61374506201957
chr4,169600001,169700000,5.518048243553139
chr4,169700001,169800000,4.415785504154012
chr4,169800001,169900000,17.648015216076768
chr4,169900001,170000000,3.692737836079357
chr4,170000001,170100000,26.588381528715637
chr4,170100001,170200000,1.755841472823894
chr4,170200001,170300000,13.629496895043335
chr4,170300001,170400000,15.699767583590155
chr4,170400001,170500000,14.826101254426444
chr4,170500001,170600000,0.0
chr4,170600001,170700000,3.2511701463210825
chr4,170700001,170800000,7.597312255248913
chr4,170800001,170900000,17.035660900170015
chr4,170900001,171000000,11.053328556624379
chr4,171000001,171100000,6.083288191041394
chr4,171100001,171200000,6.07254133920236
chr4,171200001,171300000,34.26165400461767
chr4,171300001,171400000,8.087158759915077
chr4,171400001,171500000,14.887366888974785
chr4,171500001,171600000,0.0
chr4,171600001,171700000,3.1434201240473527
chr4,171700001,171800000,11.072886938787711
chr4,171800001,171900000,26.11557910074352
chr4,171900001,172000000,13.912882676761392
chr4,172000001,172100000,2.957888241289244
chr4,172100001,172200000,12.246396215458354
chr4,172200001,172300000,1.6888772437440942
chr4,172300001,172400000,12.60077622831589
chr4,172400001,172500000,7.4702708696640245
chr4,172500001,172600000,21.8522273604059
chr4,172600001,172700000,0.0
chr4,172700001,172800000,25.843955157036355
chr4,172800001,172900000,10.10638157943182
chr4,172900001,173000000,5.239502151625572
chr4,173000001,173100000,25.31331373864106
chr4,173100001,173200000,8.41828972491071
chr4,173200001,173300000,20.818712899419065
chr4,173300001,173400000,16.425316075135708
chr4,173400001,173500000,6.2581334522961924
chr4,173500001,173600000,4.399693441848684
chr4,173600001,173700000,1.3158077400151107
chr4,173700001,173800000,2.9975416178048278
chr4,173800001,173900000,18.83806220703116
chr4,173900001,174000000,18.317719179612496
chr4,174000001,174100000,6.290353131012117
chr4,174100001,174200000,2.9797783840683625
chr4,174200001,174300000,5.650826096856203
chr4,174300001,174400000,15.052257888827109
chr4,174400001,174500000,7.421436502419784
chr4,174500001,174600000,5.0062562501808
chr4,174600001,174700000,10.057729672470417
chr4,174700001,174800000,10.074595623770366
chr4,174800001,174900000,8.3754821080861
chr4,174900001,175000000,0.0
chr4,175000001,175100000,1.9948186119817053
chr4,175100001,175200000,12.302037732707365
chr4,175200001,175300000,0.0
chr4,175300001,175400000,23.205664220585163
chr4,175400001,175500000,12.86802703944218
chr4,175500001,175600000,5.6660039261882424
chr4,175600001,175700000,1.8775906206734805
chr4,175700001,175800000,1.6665097800547797
chr4,175800001,175900000,4.057998843906262
chr4,175900001,176000000,12.483317713924276
chr4,176000001,176100000,16.959875665620178
chr4,176100001,176200000,0.0
chr4,176200001,176300000,15.640985233188218
chr4,176300001,176400000,8.10368238439112
chr4,176400001,176500000,5.464285980965865
chr4,176500001,176600000,5.3536185597617605
chr4,176600001,176700000,1.9681353273161963
chr4,176700001,176800000,6.595560411619157
chr4,176800001,176900000,11.710064353512593
chr4,176900001,177000000,11.108661314176576
chr4,177000001,177100000,0.0
chr4,177100001,177200000,11.56534156277234
chr4,177200001,177300000,9.06444247318436
chr4,177300001,177400000,2.479050875773701
chr4,177400001,177500000,9.141214646560003
chr4,177500001,177600000,21.79436425968136
chr4,177600001,177700000,15.630427288909978
chr4,177700001,177800000,14.640436853623207
chr4,177800001,177900000,9.224659629896907
chr4,177900001,178000000,3.9145380500764713
chr4,178000001,178100000,2.0090473384875827
chr4,178100001,178200000,19.459831305108967
chr4,178200001,178300000,5.14004137075845
chr4,178300001,178400000,9.768215548954299
chr4,178400001,178500000,8.756211653489501
chr4,178500001,178600000,1.5826751975451
chr4,178600001,178700000,9.545068664107006
chr4,178700001,178800000,13.679702076531045
chr4,178800001,178900000,0.0
chr4,178900001,179000000,16.70176851802308
chr4,179000001,179100000,7.675664055879636
chr4,179100001,179200000,14.744370935036214
chr4,179200001,179300000,3.7025014828583647
chr4,179300001,179400000,28.68255173853413
chr4,179400001,179500000,6.77916759936344
chr4,179500001,179600000,5.15465333515259
chr4,179600001,179700000,29.275413350945236
chr4,179700001,179800000,3.421775821807916
chr4,179800001,179900000,11.866122608358761
chr4,179900001,180000000,8.844553096614208
chr4,180000001,180100000,4.802266491019309
chr4,180100001,180200000,5.213985492956759
chr4,180200001,180300000,12.018163471498797
chr4,180300001,180400000,15.002512686365247
chr4,180400001,180500000,12.078681164143742
chr4,180500001,180600000,25.715337701426105
chr4,180600001,180700000,3.2458516300466327
chr4,180700001,180800000,4.592006074936066
chr4,180800001,180900000,16.7920808569475
chr4,180900001,181000000,8.899299253580335
chr4,181000001,181100000,4.980246280198025
chr4,181100001,181200000,9.300148944669315
chr4,181200001,181300000,2.472530918289677
chr4,181300001,181400000,7.4272820659153815
chr4,181400001,181500000,6.051312209778081
chr4,181500001,181600000,15.234199821326019
chr4,181600001,181700000,14.56260010434597
chr4,181700001,181800000,4.107710096092051
chr4,181800001,181900000,10.737786086586816
chr4,181900001,182000000,0.0
chr4,182000001,182100000,0.0
chr4,182100001,182200000,1.7323971024343692
chr4,182200001,182300000,10.36482730290768
chr4,182300001,182400000,13.544161906085701
chr4,182400001,182500000,1.763649566112326
chr4,182500001,182600000,1.7125156824762442
chr4,182600001,182700000,8.492926478279308
chr4,182700001,182800000,6.5785843856435315
chr4,182800001,182900000,11.723859535478098
chr4,182900001,183000000,7.340739113553507
chr4,183000001,183100000,2.4892719711979443
chr4,183100001,183200000,12.813040389574049
chr4,183200001,183300000,20.63759450042474
chr4,183300001,183400000,15.099509516004673
chr4,183400001,183500000,11.918051848962838
chr4,183500001,183600000,4.435722734468414
chr4,183600001,183700000,20.089522042718514
chr4,183700001,183800000,9.255035732826068
chr4,183800001,183900000,4.98491026287833
chr4,183900001,184000000,17.927211862502624
chr4,184000001,184100000,12.891071959196363
chr4,184100001,184200000,15.217121333507995
chr4,184200001,184300000,4.72759221094748
chr4,184300001,184400000,8.757646289121418
chr4,184400001,184500000,5.002922367883151
chr4,184500001,184600000,8.924162712474264
chr4,184600001,184700000,3.1998423969911274
chr4,184700001,184800000,14.043309625385545
chr4,184800001,184900000,7.939875576550298
chr4,184900001,185000000,1.7981221960121254
chr4,185000001,185100000,0.0
chr4,185100001,185200000,7.576645637507122
chr4,185200001,185300000,5.3000061682569
chr4,185300001,185400000,4.487458409244029
chr4,185400001,185500000,7.5879392238162815
chr4,185500001,185600000,14.646933108127943
chr4,185600001,185700000,23.795203275546267
chr4,185700001,185800000,12.151443901388632
chr4,185800001,185900000,3.941935291113144
chr4,185900001,186000000,6.446637994755387
chr4,186000001,186100000,16.233342392246076
chr4,186100001,186200000,3.4786797877319975
chr4,186200001,186300000,13.67063098548594
chr4,186300001,186400000,10.270327615693722
chr4,186400001,186500000,5.039953170769695
chr4,186500001,186600000,14.692157781378963
chr4,186600001,186700000,8.806341602676383
chr4,186700001,186800000,13.037460401048863
chr4,186800001,186900000,19.232659714455796
chr4,186900001,187000000,12.10777607531032
chr4,187000001,187100000,22.98013669935169
chr4,187100001,187200000,11.210795665093368
chr4,187200001,187300000,20.68128352316243
chr4,187300001,187400000,11.45507768186686
chr4,187400001,187500000,2.889543596132941
chr4,187500001,187600000,7.177467381206158
chr4,187600001,187700000,4.896495790773341
chr4,187700001,187800000,10.970901871775565
chr4,187800001,187900000,6.835251747589585
chr4,187900001,188000000,1.6626887004221946
chr4,188000001,188100000,7.3177032740018735
chr4,188100001,188200000,9.443115414586583
chr4,188200001,188300000,6.336531318262053
chr4,188300001,188400000,0.0
chr4,188400001,188500000,14.446448251776816
chr4,188500001,188600000,16.978170387612973
chr4,188600001,188700000,12.353583228889946
chr4,188700001,188800000,16.111179494439735
chr4,188800001,188900000,11.44770746113917
chr4,188900001,189000000,10.554112324115708
chr4,189000001,189100000,9.326532663989749
chr4,189100001,189200000,10.07348750138376
chr4,189200001,189300000,8.349406274188532
chr4,189300001,189400000,9.784369663115983
chr4,189400001,189500000,2.6805020835035807
chr4,189500001,189600000,8.879124690648936
chr4,189600001,189700000,2.1163241350094557
chr4,189700001,189800000,2.788453324508855
chr4,189800001,189900000,24.469762833833105
chr4,189900001,190000000,2.966902383692776
chr4,190000001,190100000,9.261806701714242
chr4,190300001,190400000,5.364377206729069
chr5,100001,200000,6.468020053173232
chr5,200001,300000,5.344945034972183
chr5,300001,400000,4.580970688829166
chr5,400001,500000,5.572523765782262
chr5,500001,600000,8.356984676662934
chr5,800001,900000,4.653915528046003
chr5,900001,1000000,5.023991250310277
chr5,1000001,1100000,9.022032235424799
chr5,1100001,1200000,3.429417038315114
chr5,1200001,1300000,13.276266758386186
chr5,1300001,1400000,24.952763600467676
chr5,1400001,1500000,3.4038247873657763
chr5,1500001,1600000,5.6898755128129865
chr5,1600001,1700000,5.067421349189714
chr5,1700001,1800000,11.488243413378893
chr5,1800001,1900000,1.8637693721493922
chr5,1900001,2000000,3.329237627359975
chr5,2000001,2100000,2.7311226259704138
chr5,2100001,2200000,1.7469511354752492
chr5,2200001,2300000,2.4570748792354693
chr5,2300001,2400000,3.4430786654077536
chr5,2400001,2500000,4.706880333186684
chr5,2500001,2600000,1.7394985999058932
chr5,2600001,2700000,19.105431420322013
chr5,2700001,2800000,6.20885636257268
chr5,2800001,2900000,5.65076126368848
chr5,2900001,3000000,7.883882536195149
chr5,3000001,3100000,17.111024973686465
chr5,3100001,3200000,10.217500213647675
chr5,3200001,3300000,9.799730269250613
chr5,3300001,3400000,13.931012143327289
chr5,3400001,3500000,8.223516856326526
chr5,3500001,3600000,13.018709715995401
chr5,3600001,3700000,4.761951866012208
chr5,3700001,3800000,14.026763833866129
chr5,3800001,3900000,5.3377694186866
chr5,3900001,4000000,19.72102615661596
chr5,4000001,4100000,17.68185407920147
chr5,4100001,4200000,4.92492149527747
chr5,4200001,4300000,10.42433351572565
chr5,4300001,4400000,3.953265185657149
chr5,4400001,4500000,7.091746837997656
chr5,4500001,4600000,7.2228320546201585
chr5,4600001,4700000,7.241815473867272
chr5,4700001,4800000,5.754814793211393
chr5,4800001,4900000,7.455774595445437
chr5,4900001,5000000,18.881698183013658
chr5,5000001,5100000,2.470142287601792
chr5,5100001,5200000,15.02063623478551
chr5,5200001,5300000,12.24685331243
chr5,5300001,5400000,6.885028741658699
chr5,5400001,5500000,4.357823419465974
chr5,5500001,5600000,7.65285575910324
chr5,5600001,5700000,9.969488293657262
chr5,5700001,5800000,0.0
chr5,5800001,5900000,13.185346993879705
chr5,5900001,6000000,2.3016144346622105
chr5,6000001,6100000,4.686651662432511
chr5,6100001,6200000,6.989100216301848
chr5,6200001,6300000,10.187014855855745
chr5,6300001,6400000,2.6595321059785113
chr5,6400001,6500000,13.015961138659199
chr5,6500001,6600000,8.707907308311384
chr5,6600001,6700000,2.0069013775254008
chr5,6700001,6800000,4.738288925065663
chr5,6800001,6900000,10.974009704655042
chr5,6900001,7000000,3.049488221359742
chr5,7000001,7100000,4.2651137191578865
chr5,7100001,7200000,3.2794083325241066
chr5,7200001,7300000,11.594977306537677
chr5,7300001,7400000,0.0
chr5,7400001,7500000,8.045323163709991
chr5,7500001,7600000,5.073914443465322
chr5,7600001,7700000,0.0
chr5,7700001,7800000,17.389832931154256
chr5,7800001,7900000,2.37624273671653
chr5,7900001,8000000,2.749153782352537
chr5,8000001,8100000,7.112846654786747
chr5,8100001,8200000,8.235336065154218
chr5,8200001,8300000,1.0419670269515424
chr5,8300001,8400000,3.744688531028704
chr5,8400001,8500000,10.89859886529818
chr5,8500001,8600000,7.854796378802491
chr5,8600001,8700000,12.867905993506408
chr5,8700001,8800000,12.92328415355867
chr5,8800001,8900000,16.290124610936225
chr5,8900001,9000000,3.9254947163593727
chr5,9000001,9100000,16.337826828131583
chr5,9100001,9200000,6.394056600583902
chr5,9200001,9300000,8.437325568933796
chr5,9300001,9400000,12.599629311857406
chr5,9400001,9500000,9.562307318260332
chr5,9500001,9600000,1.9295454894174784
chr5,9600001,9700000,15.403648500617747
chr5,9700001,9800000,45.03970585933525
chr5,9800001,9900000,1.6494056777792283
chr5,9900001,10000000,9.250532815075015
chr5,10000001,10100000,0.0
chr5,10100001,10200000,4.138074056029652
chr5,10200001,10300000,9.22064478400695
chr5,10300001,10400000,5.847423801329915
chr5,10400001,10500000,5.830077577721533
chr5,10500001,10600000,14.495424256760494
chr5,10600001,10700000,3.6409581896753602
chr5,10700001,10800000,3.42869792289668
chr5,10800001,10900000,3.0854340702138603
chr5,10900001,11000000,2.394190611353508
chr5,11000001,11100000,2.091118390645521
chr5,11100001,11200000,2.5842722968523746
chr5,11200001,11300000,6.106167726866649
chr5,11300001,11400000,3.397563334927323
chr5,11400001,11500000,9.590730218297734
chr5,11500001,11600000,55.55150319544106
chr5,11600001,11700000,3.7204844733458087
chr5,11700001,11800000,6.820085655952376
chr5,11800001,11900000,6.593192582805189
chr5,11900001,12000000,6.109396459647691
chr5,12000001,12100000,14.776905343896505
chr5,12100001,12200000,0.0
chr5,12200001,12300000,21.709519554711083
chr5,12300001,12400000,9.792189045134283
chr5,12400001,12500000,0.9780124674758296
chr5,12500001,12600000,6.859451674669865
chr5,12600001,12700000,4.31887585210831
chr5,12700001,12800000,14.31407285176188
chr5,12800001,12900000,6.669978144255637
chr5,12900001,13000000,6.297918435618318
chr5,13000001,13100000,10.724492665066176
chr5,13100001,13200000,16.573894575837073
chr5,13200001,13300000,5.258164583752881
chr5,13300001,13400000,15.392663892090127
chr5,13400001,13500000,7.619871565263928
chr5,13500001,13600000,5.404473108732249
chr5,13600001,13700000,13.245956315723596
chr5,13700001,13800000,9.593053280168895
chr5,13800001,13900000,10.544841359069292
chr5,13900001,14000000,12.070770159146882
chr5,14000001,14100000,0.0
chr5,14100001,14200000,13.137999383693993
chr5,14200001,14300000,16.738461366278006
chr5,14300001,14400000,3.7485335445655705
chr5,14400001,14500000,5.692431229632105
chr5,14500001,14600000,10.588018396331895
chr5,14700001,14800000,8.743255596854373
chr5,14800001,14900000,11.640635361032253
chr5,14900001,15000000,3.400059137964921
chr5,15000001,15100000,9.294220232997155
chr5,15100001,15200000,0.0
chr5,15200001,15300000,19.953255783217855
chr5,15300001,15400000,17.23787392343689
chr5,15400001,15500000,1.6210701844497193
chr5,15500001,15600000,4.497746774793356
chr5,15600001,15700000,9.955689747323992
chr5,15700001,15800000,2.389215154699353
chr5,15800001,15900000,2.623315175744819
chr5,15900001,16000000,4.03278721491009
chr5,16000001,16100000,17.1793989150833
chr5,16100001,16200000,0.0
chr5,16200001,16300000,2.7101311566632407
chr5,16300001,16400000,0.0
chr5,16400001,16500000,12.180966658870325
chr5,16500001,16600000,7.735630445524462
chr5,16600001,16700000,17.31551905504155
chr5,16700001,16800000,9.756723206801588
chr5,16800001,16900000,10.051262804918004
chr5,16900001,17000000,3.314563985078689
chr5,17000001,17100000,6.189226854094464
chr5,17100001,17200000,3.061156932884896
chr5,17200001,17300000,1.8898678169967311
chr5,17300001,17400000,19.399905489552104
chr5,17400001,17500000,11.772508250103122
chr5,17600001,17700000,5.280506392042641
chr5,17700001,17800000,5.7036484186319445
chr5,17800001,17900000,20.79511874443529
chr5,17900001,18000000,23.83705608270722
chr5,18000001,18100000,5.875429858437359
chr5,18100001,18200000,0.0
chr5,18200001,18300000,1.995726082271934
chr5,18300001,18400000,6.072625930684254
chr5,18400001,18500000,6.199396153078618
chr5,18500001,18600000,10.680110944358699
chr5,18600001,18700000,5.530386875828592
chr5,18700001,18800000,17.280171246853346
chr5,18800001,18900000,1.8256313519539784
chr5,18900001,19000000,1.9936030767239847
chr5,19000001,19100000,8.761648579348002
chr5,19100001,19200000,10.459555129207777
chr5,19200001,19300000,3.6249902459628287
chr5,19300001,19400000,16.483144194523902
chr5,19400001,19500000,0.0
chr5,19500001,19600000,8.332831950038084
chr5,19600001,19700000,3.772407838931193
chr5,19700001,19800000,0.0
chr5,19800001,19900000,17.097563398128028
chr5,19900001,20000000,2.479050875773701
chr5,20000001,20100000,1.9295454894174784
chr5,20100001,20200000,14.089090768656598
chr5,20200001,20300000,0.0
chr5,20300001,20400000,15.421080374732599
chr5,20400001,20500000,19.83635204440383
chr5,20500001,20600000,6.448006899439589
chr5,20600001,20700000,13.045121607700764
chr5,20800001,20900000,5.825215902981581
chr5,20900001,21000000,6.993401629519559
chr5,21000001,21100000,7.707095004490702
chr5,21100001,21200000,0.0
chr5,21200001,21300000,11.04388395579689
chr5,21600001,21700000,16.132187815918922
chr5,21700001,21800000,5.9576907249741184
chr5,21800001,21900000,3.224877676059636
chr5,21900001,22000000,10.29171312536873
chr5,22000001,22100000,6.325415948192702
chr5,22100001,22200000,6.695828033701994
chr5,22200001,22300000,3.421775821807916
chr5,22300001,22400000,2.5842722968523746
chr5,22400001,22500000,5.9157383594202475
chr5,22500001,22600000,7.976533278888068
chr5,22600001,22700000,31.289406493604424
chr5,22700001,22800000,0.0
chr5,22800001,22900000,3.850750260412375
chr5,22900001,23000000,0.0
chr5,23000001,23100000,19.030546805874547
chr5,23100001,23200000,10.05869426973781
chr5,23200001,23300000,6.517995941629764
chr5,23300001,23400000,3612.2347632872816
chr5,23400001,23500000,10.01961388185939
chr5,23500001,23600000,22.550253041812717
chr5,23600001,23700000,3.4479646102283015
chr5,23700001,23800000,6.988907392456366
chr5,23800001,23900000,1.948463748166143
chr5,23900001,24000000,9.256285584802947
chr5,24000001,24100000,7.197677922918457
chr5,24100001,24200000,19.1487126867419
chr5,24200001,24300000,5.869657690055888
chr5,24300001,24400000,10.168757446124221
chr5,24400001,24500000,8.38936517139723
chr5,24500001,24600000,13.245506249798071
chr5,24600001,24700000,7.700572118320508
chr5,24700001,24800000,7.856201775498745
chr5,24800001,24900000,5.03168550194577
chr5,24900001,25000000,11.607781972347677
chr5,25000001,25100000,13.43072666088028
chr5,25100001,25200000,4.316838221729355
chr5,25200001,25300000,6.266701353744563
chr5,25400001,25500000,13.198163834729138
chr5,25500001,25600000,0.0
chr5,25600001,25700000,20.626131467689284
chr5,25700001,25800000,2.441349725293892
chr5,25800001,25900000,4.074653269586172
chr5,25900001,26000000,10.999229907604171
chr5,26000001,26100000,3.604893393460997
chr5,26100001,26200000,6.591453021277823
chr5,26200001,26300000,23.185017020724803
chr5,26300001,26400000,15.07657298737967
chr5,26400001,26500000,1.843828150731371
chr5,26500001,26600000,2.9408789568564693
chr5,26600001,26700000,19.334809859256865
chr5,26700001,26800000,3.4763837971218328
chr5,26800001,26900000,0.0
chr5,26900001,27000000,7.846517995545257
chr5,27000001,27100000,18.71241367623578
chr5,27100001,27200000,3.049488221359742
chr5,27200001,27300000,8.690326761765226
chr5,27300001,27400000,10.601115905217618
chr5,27400001,27500000,10.689862150517806
chr5,27500001,27600000,9.248343599900348
chr5,27600001,27700000,1.5855755745711997
chr5,27700001,27800000,4.440353672403007
chr5,27800001,27900000,0.0
chr5,27900001,28000000,27.01316433483442
chr5,28000001,28100000,2.080074331742479
chr5,28100001,28200000,15.648624508637297
chr5,28200001,28300000,1.6264211857102613
chr5,28300001,28400000,10.047192107196352
chr5,28400001,28500000,3.590387377742654
chr5,28500001,28600000,5.718386464583123
chr5,28600001,28700000,9.310623106508364
chr5,28700001,28800000,4.729000897174791
chr5,28800001,28900000,12.072907255508323
chr5,28900001,29000000,17.27588028887981
chr5,29000001,29100000,3.0919115942538844
chr5,29100001,29200000,4.36742403316297
chr5,29200001,29300000,2.133663628204843
chr5,29300001,29400000,1.6589704431693937
chr5,29400001,29500000,31.61054717154494
chr5,29500001,29600000,2.086648728651709
chr5,29600001,29700000,6.650733176097631
chr5,29700001,29800000,13.576596865785442
chr5,29800001,29900000,17.07008888551564
chr5,29900001,30000000,0.0
chr5,30000001,30100000,8.793744553002757
chr5,30100001,30200000,6.346644476840752
chr5,30200001,30300000,3.979080698982993
chr5,30300001,30400000,8.481773167024992
chr5,30400001,30500000,8.85871369425246
chr5,30500001,30600000,7.64278567486183
chr5,30600001,30700000,25.347502294128258
chr5,30700001,30800000,1.797145401130248
chr5,30800001,30900000,14.835132386075614
chr5,30900001,31000000,5.96585225905886
chr5,31000001,31100000,13.144168385601528
chr5,31100001,31200000,19.002718099214338
chr5,31200001,31300000,8.739219692725506
chr5,31300001,31400000,8.837907545571973
chr5,31400001,31500000,7.069112668845138
chr5,31500001,31600000,24.731173163620984
chr5,31600001,31700000,6.207945384900243
chr5,31700001,31800000,9.08771152621004
chr5,31800001,31900000,15.756135991418994
chr5,31900001,32000000,18.724319619398496
chr5,32000001,32100000,7.700984864063651
chr5,32100001,32200000,2.883627509619402
chr5,32200001,32300000,2.3730711387117385
chr5,32400001,32500000,10.060804135699932
chr5,32500001,32600000,4.5334114711024815
chr5,32600001,32700000,5.285911054232246
chr5,32700001,32800000,4.045457436761553
chr5,32800001,32900000,9.544204726087267
chr5,32900001,33000000,5.108637322816449
chr5,33000001,33100000,0.0
chr5,33100001,33200000,11.278326421979079
chr5,33200001,33300000,0.0
chr5,33300001,33400000,5.1224529178408496
chr5,33400001,33500000,6.1976963693790434
chr5,33500001,33600000,3.7867382776868723
chr5,33600001,33700000,9.546637779173894
chr5,33700001,33800000,4.367869421510351
chr5,33800001,33900000,15.23897579928368
chr5,33900001,34000000,4.544055953415782
chr5,34000001,34100000,34.43148923901108
chr5,34300001,34400000,7.92675474572148
chr5,34400001,34500000,0.0
chr5,34500001,34600000,9.16148943487632
chr5,34600001,34700000,19.02519994994402
chr5,34700001,34800000,22.829642527597127
chr5,34800001,34900000,2.5738742140455604
chr5,34900001,35000000,0.0
chr5,35000001,35100000,3.4560790696716
chr5,35100001,35200000,7.391368308780606
chr5,35200001,35300000,4.961401215813786
chr5,35300001,35400000,1.4684495673120177
chr5,35400001,35500000,0.0
chr5,35500001,35600000,4.571200501868968
chr5,35600001,35700000,10.351399515320384
chr5,35700001,35800000,7.757594942904463
chr5,35800001,35900000,1.672939103175784
chr5,35900001,36000000,10.963629833363365
chr5,36000001,36100000,0.0
chr5,36100001,36200000,34.05161964228892
chr5,36200001,36300000,5.580317534150327
chr5,36300001,36400000,9.704072735709396
chr5,36400001,36500000,23.580509557233512
chr5,36500001,36600000,0.0
chr5,36600001,36700000,12.622663904138832
chr5,36700001,36800000,8.839454790725338
chr5,36800001,36900000,13.294468280483466
chr5,36900001,37000000,14.36456403120864
chr5,37000001,37100000,8.965065126146234
chr5,37100001,37200000,7.29260085966684
chr5,37200001,37300000,3.729480057945107
chr5,37300001,37400000,6.35197895095868
chr5,37400001,37500000,15.176209053558361
chr5,37500001,37600000,22.294413752956036
chr5,37600001,37700000,5.271360584254865
chr5,37700001,37800000,12.960339801710965
chr5,37800001,37900000,1.801566827462368
chr5,37900001,38000000,5.684366413397664
chr5,38000001,38100000,1.7406059476054616
chr5,38100001,38200000,6.550274028172845
chr5,38200001,38300000,17.32004912361836
chr5,38300001,38400000,11.403636781492532
chr5,38400001,38500000,1.6765560784425346
chr5,38500001,38600000,13.016293932644285
chr5,38600001,38700000,3.246322911055721
chr5,38700001,38800000,8.63117217064391
chr5,38800001,38900000,9.896505833747986
chr5,38900001,39000000,19.664444027998737
chr5,39000001,39100000,10.009017559359323
chr5,39100001,39200000,3.3382912912153784
chr5,39200001,39300000,15.100217554091442
chr5,39300001,39400000,4.7286867412055
chr5,39400001,39500000,10.326301725961276
chr5,39500001,39600000,5.155833075759907
chr5,39600001,39700000,15.00358730202645
chr5,39700001,39800000,4.120780909460154
chr5,39800001,39900000,4.8780511608622295
chr5,39900001,40000000,12.105067705196362
chr5,40000001,40100000,2.120277867369796
chr5,40100001,40200000,21.860569477005086
chr5,40200001,40300000,5.231879604039088
chr5,40300001,40400000,17.793610987714935
chr5,40400001,40500000,10.077065539447904
chr5,40500001,40600000,4.799492853822543
chr5,40600001,40700000,0.0
chr5,40700001,40800000,2.637955445775979
chr5,40800001,40900000,13.264276002425357
chr5,40900001,41000000,25.08418710720415
chr5,41000001,41100000,12.446257888846375
chr5,41100001,41200000,6.137129655990771
chr5,41200001,41300000,18.82142845713749
chr5,41300001,41400000,1.870169435161704
chr5,41400001,41500000,8.7905112698446
chr5,41500001,41600000,33.08208810476205
chr5,41600001,41700000,0.0
chr5,41700001,41800000,1.818955818773405
